id_zona,lat,lon,data_referencia,chuva_mm,temperatura_media,umidade_media,densidade_populacional,altitude_m,declividade_terreno,proximidade_curso_agua_km,tipo_solo,uso_solo,acessibilidade,atividade_sismica_recente,tipo_evento,ocorrencia_evento,risco_previsto,mes,estacao,regiao_brasil
Z_0610_NOR,-17.57813,-39.32481,2023-02-26,33.6,24.4,45.0,267.6,722.9,13.1,0.4,arenoso,rural,media,0,incêndio,0,BAIXO,2,verao,Nordeste_Sertao
Z_0611_SUL,-31.44283,-55.26771,2023-07-06,193.7,6.3,59.29651127507518,2697.0,784.4,9.8,16.5,organico,pastagem,alta,0,inundação,0,BAIXO,7,inverno,Sul_Campos_Planalto
Z_0612_NOR,-8.03027,-67.01992,2023-08-17,212.5,29.6,96.7,4864.7,342.6,8.6,38.1,argiloso,urbano,alta,0,vendaval,1,MÉDIO,8,inverno,Norte_Amazonia
Z_0613_SUD,-21.10799,-47.67668,2024-02-02,110.3,19.7,72.6,521.4,1709.7,39.3,15.2,rochoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,2,verao,Sudeste_Montanhoso_Litoraneo
Z_0614_SUL,-23.50564,-50.10008,2024-02-15,170.4,15.7,43.5,1123.8,519.3,17.1,16.2,arenoso_argiloso,urbano,media,0,inundação,0,BAIXO,2,verao,Sul_Campos_Planalto
Z_0615_NOR,-11.15434,-39.03631,2024-10-30,30.8,26.5,20.5,127.6,658.5,5.0,11.9,arenoso,rural,alta,0,incêndio,0,BAIXO,10,primavera,Nordeste_Sertao
Z_0616_NOR,-2.15734,-70.16891,2023-08-11,236.3,29.4,87.4,2513.1,88.1,13.8,53.5,arenoso,area_umida,baixa,0,inundação,1,MÉDIO,8,inverno,Norte_Amazonia
Z_0617_SUD,-24.25796,-39.9388,2024-07-17,125.6,27.0,55.89999778442599,4547.9,819.8,5.5,29.7,organico,pastagem,baixa,0,nenhum,0,MUITO BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_0618_NOR,-0.79332,-60.78456,2023-08-23,357.3,33.6,97.1,3799.3,35.0,3.3,22.9,arenoso,urbano,alta,0,inundação,0,MÉDIO,8,inverno,Norte_Amazonia
Z_0619_SUD,-20.85581,-47.45655,2023-08-01,179.1,19.1,64.68147181948022,2007.6,903.4,55.2,24.2,rochoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0620_NOR,-3.77734,-71.34511,2024-11-21,313.8,29.6,74.9,3947.9,454.4,13.5,4.8,organico,rural,media,0,inundação,0,MÉDIO,11,primavera,Norte_Amazonia
Z_0621_SUL,-29.00777,-50.9128,2023-05-22,72.0,23.7,76.0,3836.3,117.9,13.8,22.8,argiloso,pastagem,alta,0,nenhum,0,MUITO BAIXO,5,outono,Sul_Campos_Planalto
Z_0622_NOR,-5.03188,-65.39698,2024-10-06,328.7,35.5,77.4,3398.3,267.7,13.4,16.6,arenoso,area_umida,baixa,0,inundação,0,MÉDIO,10,primavera,Norte_Amazonia
Z_0623_SUL,-25.93986,-57.41606,2023-03-31,244.1,28.5,55.4,4392.9,1029.9,26.3,8.5,organico,urbano,alta,0,deslizamento,0,MÉDIO,3,outono,Sul_Campos_Planalto
Z_0624_NOR,4.12985,-67.72812,2024-08-26,307.1,27.5,82.8,3076.9,43.5,8.3,56.9,arenoso,urbano,alta,0,inundação,0,MÉDIO,8,inverno,Norte_Amazonia
Z_0625_CEN,-7.92189,-52.96981,2024-04-01,104.7,34.5,62.7,482.2,944.3,10.8,0.5,arenoso,floresta,baixa,0,incêndio,0,BAIXO,4,outono,CentroOeste_Cerrado_Pantanal
Z_0626_NOR,2.05168,-64.13249,2023-07-13,202.7,30.1,87.7,2755.7,417.1,17.9,28.7,organico,rural,baixa,0,inundação,0,BAIXO,7,inverno,Norte_Amazonia
Z_0627_SUD,-20.27517,-45.89001,2023-12-23,87.8,30.9,55.9,1353.8,2023.0,44.4,10.5,organico,floresta,media,0,nenhum,0,MUITO BAIXO,12,verao,Sudeste_Montanhoso_Litoraneo
Z_0628_SUD,-18.60537,-41.0289,2023-05-07,345.4,28.0,60.2,3345.4,1918.7,22.8,20.0,organico,pastagem,baixa,0,nenhum,0,MUITO BAIXO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_0629_CEN,-5.54147,-53.24291,2023-08-16,32.0,21.5,58.9565585399246,205.4,927.1,6.1,2.5,latossolo,area_umida,baixa,0,nenhum,0,MUITO BAIXO,8,inverno,CentroOeste_Cerrado_Pantanal
Z_0630_NOR,-12.93907,-39.1205,2023-04-25,81.7,39.7,22.0,251.6,681.0,15.6,13.9,arenoso,rural,alta,0,nenhum,0,MUITO BAIXO,4,outono,Nordeste_Sertao
Z_0631_SUD,-18.09327,-46.88979,2024-06-30,213.5,35.0,55.13884822154682,4229.7,2258.2,8.8,5.3,argiloso,rural,media,0,nenhum,0,MUITO BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_0632_NOR,-1.76499,-61.92167,2023-07-04,154.8,37.7,72.7,2184.8,63.2,1.8,9.8,argiloso,urbano,alta,0,nenhum,0,MUITO BAIXO,7,inverno,Norte_Amazonia
Z_0633_NOR,-2.96285,-71.96354,2024-07-26,420.2,35.1,78.7,2016.2,32.6,17.4,38.8,organico,floresta,baixa,0,nenhum,0,MUITO BAIXO,7,inverno,Norte_Amazonia
Z_0634_NOR,-3.05053,-66.11885,2024-11-11,349.8,35.0,80.1,2699.0,265.5,14.5,35.9,arenoso,floresta,baixa,1,inundação,0,BAIXO,11,primavera,Norte_Amazonia
Z_0635_CEN,-21.59569,-47.10252,2023-05-07,151.8,30.1,71.6,44.3,990.4,21.3,8.5,argiloso,area_umida,baixa,1,nenhum,0,MUITO BAIXO,5,outono,CentroOeste_Cerrado_Pantanal
Z_0636_NOR,2.72966,-56.01455,2023-11-20,182.3,23.6,91.2,2370.9,330.9,16.2,55.9,arenoso,area_umida,baixa,0,nenhum,0,MUITO BAIXO,11,primavera,Norte_Amazonia
Z_0637_SUL,-25.26151,-52.56083,2023-01-24,188.9,22.7,59.6,2995.4,1621.7,1.2,26.1,arenoso_argiloso,pastagem,baixa,1,nenhum,0,MUITO BAIXO,1,verao,Sul_Campos_Planalto
Z_0638_NOR,-4.91202,-42.35242,2024-09-08,57.6,34.9,61.6,478.9,134.2,12.3,28.9,argiloso_seco,rural,alta,0,nenhum,0,MUITO BAIXO,9,primavera,Nordeste_Sertao
Z_0639_NOR,-7.87526,-53.54466,2023-08-10,340.9,31.7,89.5,1930.9,44.7,11.0,30.9,arenoso,area_umida,media,0,inundação,1,MÉDIO,8,inverno,Norte_Amazonia
Z_0640_CEN,-14.64543,-56.99916,2023-12-31,126.0,33.6,69.5,77.2,913.3,2.9,23.8,argiloso,pastagem,alta,0,nenhum,0,MUITO BAIXO,12,verao,CentroOeste_Cerrado_Pantanal
Z_0641_CEN,-21.54254,-49.19564,2024-08-31,4.8,25.7,57.198030534807906,467.3,749.4,23.9,15.2,arenoso,pastagem,alta,0,seca,0,BAIXO,8,inverno,CentroOeste_Cerrado_Pantanal
Z_0642_NOR,0.52152,-67.39048,2023-09-18,183.2,24.9,90.6,3252.1,352.3,10.1,41.8,organico,rural,baixa,0,incêndio,0,BAIXO,9,primavera,Norte_Amazonia
Z_0643_SUD,-19.38863,-42.28693,2024-02-22,242.7,17.6,70.3,113.2,434.6,31.7,19.7,argiloso,rural,baixa,1,deslizamento,0,BAIXO,2,verao,Sudeste_Montanhoso_Litoraneo
Z_0644_NOR,-4.53985,-40.95448,2023-08-25,3.9,27.9,49.046081730873375,391.1,788.1,19.4,21.2,rochoso,pastagem,media,1,incêndio,0,BAIXO,8,inverno,Nordeste_Sertao
Z_0645_NOR,-16.59343,-38.6037,2024-04-24,56.1,28.6,61.1,467.4,616.9,18.8,9.8,arenoso,pastagem,alta,0,seca,0,BAIXO,4,outono,Nordeste_Sertao
Z_0646_SUD,-19.61064,-44.4812,2023-10-26,156.6,18.3,68.8,4732.8,1569.8,19.8,12.2,organico,floresta,baixa,0,vendaval,0,BAIXO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_0647_NOR,-3.31357,-60.81122,2024-12-10,420.0,29.4,76.7,4414.9,14.3,3.2,58.4,arenoso,urbano,alta,0,inundação,1,MÉDIO,12,verao,Norte_Amazonia
Z_0648_NOR,-13.06038,-42.16603,2024-04-28,26.8,39.1,40.4,272.0,272.3,16.2,16.2,argiloso_seco,rural,baixa,0,incêndio,0,BAIXO,4,outono,Nordeste_Sertao
Z_0649_CEN,-6.34707,-49.62165,2023-07-24,14.2,36.3,10.0,18.9,159.1,16.2,2.4,argiloso,pastagem,alta,0,nenhum,0,MUITO BAIXO,7,inverno,CentroOeste_Cerrado_Pantanal
Z_0650_CEN,-10.25999,-49.34091,2023-10-23,170.4,37.3,44.7,39.5,1162.2,1.1,23.8,latossolo,area_umida,alta,0,nenhum,0,MUITO BAIXO,10,primavera,CentroOeste_Cerrado_Pantanal
Z_0651_NOR,-10.79842,-40.36126,2024-04-27,99.2,37.0,20.4,27.5,150.0,23.0,16.9,arenoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,4,outono,Nordeste_Sertao
Z_0652_NOR,-8.04868,-56.66146,2023-03-03,398.2,28.2,87.6,3365.6,453.5,12.5,36.4,organico,urbano,alta,0,nenhum,0,MUITO BAIXO,3,outono,Norte_Amazonia
Z_0653_NOR,-1.76421,-54.71043,2023-04-07,350.1,32.9,88.3,428.0,131.9,12.8,79.8,arenoso,urbano,alta,0,inundação,0,BAIXO,4,outono,Norte_Amazonia
Z_0654_SUL,-30.54059,-49.22985,2023-02-11,111.6,25.7,56.9,222.5,978.3,2.4,12.7,arenoso_argiloso,urbano,alta,0,inundação,0,BAIXO,2,verao,Sul_Campos_Planalto
Z_0655_NOR,-8.70861,-43.525,2024-03-24,88.2,23.2,35.0,386.6,367.4,6.2,11.3,arenoso,rural,alta,1,nenhum,0,MUITO BAIXO,3,outono,Nordeste_Sertao
Z_0656_SUD,-18.43809,-43.46295,2023-04-24,98.6,17.8,87.7,399.3,938.6,19.8,26.0,argiloso,floresta,baixa,0,deslizamento,0,BAIXO,4,outono,Sudeste_Montanhoso_Litoraneo
Z_0657_SUL,-31.34034,-51.61345,2023-11-27,196.9,11.5,46.0,4170.9,1785.0,19.3,16.6,organico,rural,alta,0,vendaval,0,BAIXO,11,primavera,Sul_Campos_Planalto
Z_0658_NOR,-8.00174,-52.27395,2023-07-06,257.9,23.3,79.7,4379.2,82.9,3.1,41.7,arenoso,floresta,baixa,0,inundação,0,MÉDIO,7,inverno,Norte_Amazonia
Z_0659_SUL,-22.73217,-52.42488,2023-07-20,140.3,13.8,19.351459907750616,4771.2,218.8,15.4,28.6,organico,urbano,alta,0,inundação,0,BAIXO,7,inverno,Sul_Campos_Planalto
Z_0660_SUD,-21.80653,-39.59938,2024-10-11,181.2,31.6,91.7,1186.7,1481.0,57.5,17.4,organico,floresta,media,0,deslizamento,0,MÉDIO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_0661_NOR,1.57784,-63.33594,2023-12-11,192.3,33.0,89.8,876.5,450.3,19.6,56.9,argiloso,area_umida,baixa,0,nenhum,0,MUITO BAIXO,12,verao,Norte_Amazonia
Z_0662_NOR,-2.8908,-73.80025,2023-11-19,398.3,29.1,86.4,1026.9,330.0,6.2,6.3,arenoso,rural,baixa,0,incêndio,0,BAIXO,11,primavera,Norte_Amazonia
Z_0663_SUL,-26.86399,-48.7792,2023-09-26,138.2,22.0,72.9,246.0,816.4,15.7,12.8,argiloso,floresta,media,0,vendaval,0,BAIXO,9,primavera,Sul_Campos_Planalto
Z_0664_NOR,3.30134,-57.56835,2024-10-30,378.0,32.9,82.9,1894.1,52.1,16.9,59.2,argiloso,rural,baixa,1,inundação,0,BAIXO,10,primavera,Norte_Amazonia
Z_0665_SUD,-19.8231,-43.82744,2023-12-30,131.3,30.7,53.2,4025.4,772.3,25.8,19.8,rochoso,pastagem,media,0,nenhum,0,MUITO BAIXO,12,verao,Sudeste_Montanhoso_Litoraneo
Z_0666_NOR,4.5921,-49.98091,2023-02-18,155.9,24.0,96.2,4549.0,472.5,14.7,5.4,organico,floresta,media,0,vendaval,0,BAIXO,2,verao,Norte_Amazonia
Z_0667_SUD,-21.45057,-46.27208,2023-05-04,95.9,25.3,90.1,240.9,1157.4,8.2,24.4,argiloso,floresta,media,1,vendaval,0,BAIXO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_0668_SUL,-33.23756,-51.13805,2024-07-21,197.4,22.4,47.367152975151654,3172.7,1065.3,0.9,24.5,organico,rural,baixa,0,vendaval,0,BAIXO,7,inverno,Sul_Campos_Planalto
Z_0669_SUL,-28.56887,-48.88065,2023-05-09,233.9,18.8,59.6,1253.9,944.5,19.9,29.9,argiloso,urbano,alta,0,nenhum,0,MUITO BAIXO,5,outono,Sul_Campos_Planalto
Z_0670_NOR,-2.84869,-41.81918,2024-05-30,25.6,40.2,40.8,223.5,846.9,10.6,26.8,argiloso_seco,rural,alta,0,seca,0,BAIXO,5,outono,Nordeste_Sertao
Z_0671_NOR,-7.81239,-61.41048,2023-09-05,243.0,29.7,70.2,3642.2,470.8,8.4,21.8,arenoso,area_umida,media,0,inundação,1,MÉDIO,9,primavera,Norte_Amazonia
Z_0672_NOR,-5.19609,-50.41133,2023-08-23,315.7,32.7,94.9,4807.3,86.6,5.3,61.9,argiloso,floresta,baixa,0,inundação,0,MÉDIO,8,inverno,Norte_Amazonia
Z_0673_SUL,-31.29321,-49.85602,2023-06-16,179.0,15.0,63.755197410947915,1688.8,1459.9,31.4,15.0,argiloso,floresta,media,0,deslizamento,0,MÉDIO,6,inverno,Sul_Campos_Planalto
Z_0674_NOR,-3.9858,-39.66626,2024-04-24,42.9,39.4,58.0,299.3,894.5,4.3,24.4,arenoso,rural,media,0,nenhum,0,MUITO BAIXO,4,outono,Nordeste_Sertao
Z_0675_NOR,3.26465,-62.38457,2024-11-13,259.0,30.2,84.5,1762.8,347.5,8.7,60.1,organico,area_umida,baixa,0,inundação,1,MÉDIO,11,primavera,Norte_Amazonia
Z_0676_NOR,3.9513,-52.64075,2023-04-12,332.6,35.2,82.6,4311.9,99.6,5.2,40.1,arenoso,area_umida,media,1,inundação,0,MÉDIO,4,outono,Norte_Amazonia
Z_0677_SUL,-33.94282,-53.93889,2023-05-01,105.5,23.4,53.4,607.5,45.7,38.2,0.8,arenoso_argiloso,pastagem,media,0,seca,0,BAIXO,5,outono,Sul_Campos_Planalto
Z_0678_SUD,-24.4824,-43.76199,2023-02-13,300.7,19.1,90.2,2351.2,1165.2,22.3,3.1,rochoso,rural,baixa,0,nenhum,0,MUITO BAIXO,2,verao,Sudeste_Montanhoso_Litoraneo
Z_0679_NOR,-2.75657,-48.07354,2023-07-26,346.7,38.0,83.8,3713.4,388.7,6.0,79.8,argiloso,area_umida,baixa,0,inundação,0,MÉDIO,7,inverno,Norte_Amazonia
Z_0680_NOR,-7.06668,-62.12448,2023-11-05,208.3,31.6,98.9,4440.9,204.0,17.3,22.4,arenoso,floresta,baixa,0,vendaval,0,MÉDIO,11,primavera,Norte_Amazonia
Z_0681_SUL,-26.68833,-48.87822,2024-02-08,177.5,28.3,53.0,1336.2,1627.2,14.2,7.6,argiloso,rural,alta,0,vendaval,0,BAIXO,2,verao,Sul_Campos_Planalto
Z_0682_CEN,-7.42242,-50.60317,2024-08-10,23.4,26.2,10.0,411.5,548.2,12.9,19.6,latossolo,rural,baixa,0,seca,0,BAIXO,8,inverno,CentroOeste_Cerrado_Pantanal
Z_0683_NOR,-7.21598,-70.49731,2024-07-06,412.9,26.1,88.8,3734.4,476.2,16.8,78.1,organico,rural,media,0,incêndio,0,BAIXO,7,inverno,Norte_Amazonia
Z_0684_NOR,-16.44925,-39.2334,2024-05-08,7.5,39.1,62.4,440.9,368.8,20.2,23.2,rochoso,pastagem,media,0,nenhum,0,MUITO BAIXO,5,outono,Nordeste_Sertao
Z_0685_NOR,4.82806,-66.3134,2024-07-22,298.7,28.2,82.2,89.1,374.9,8.9,46.9,organico,urbano,alta,0,vendaval,0,BAIXO,7,inverno,Norte_Amazonia
Z_0686_NOR,-16.96934,-39.7175,2023-09-16,86.7,39.0,46.4,458.4,614.8,14.4,25.6,rochoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,9,primavera,Nordeste_Sertao
Z_0687_NOR,-4.08282,-40.14929,2024-03-12,99.8,31.4,34.1,177.8,154.8,0.2,7.6,argiloso_seco,pastagem,baixa,0,nenhum,0,MUITO BAIXO,3,outono,Nordeste_Sertao
Z_0688_NOR,-14.59135,-39.95402,2023-01-15,66.8,25.7,22.2,334.3,208.3,11.6,16.6,rochoso,rural,media,0,nenhum,0,MUITO BAIXO,1,verao,Nordeste_Sertao
Z_0689_CEN,-8.50849,-49.93051,2024-09-03,134.2,36.3,75.3,432.1,734.3,7.8,10.3,argiloso,area_umida,alta,1,incêndio,0,BAIXO,9,primavera,CentroOeste_Cerrado_Pantanal
Z_0690_NOR,-7.57078,-53.9686,2024-01-05,213.6,32.8,70.0,655.4,235.3,14.3,18.6,arenoso,rural,baixa,0,vendaval,0,BAIXO,1,verao,Norte_Amazonia
Z_0691_SUD,-24.26593,-47.30492,2024-10-22,346.0,22.1,65.4,4407.3,954.6,47.4,22.3,organico,floresta,media,0,deslizamento,1,ALTO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_0692_NOR,-11.20446,-45.48923,2024-05-08,94.2,38.9,26.6,413.6,203.6,6.9,25.7,arenoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,5,outono,Nordeste_Sertao
Z_0693_NOR,-9.95412,-38.9997,2023-03-25,29.2,29.0,63.0,250.4,927.9,19.6,23.4,argiloso_seco,rural,media,0,seca,0,BAIXO,3,outono,Nordeste_Sertao
Z_0694_SUD,-23.18699,-47.63197,2024-05-05,186.0,23.7,66.5,132.3,1807.0,35.4,13.2,rochoso,urbano,alta,0,inundação,0,BAIXO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_0695_NOR,4.82321,-59.14923,2024-05-08,296.6,29.3,96.0,994.0,21.7,7.2,73.8,organico,rural,baixa,0,inundação,0,MÉDIO,5,outono,Norte_Amazonia
Z_0696_SUD,-22.1817,-47.09538,2023-11-07,172.8,26.0,63.5,2039.7,2138.3,13.8,29.9,organico,floresta,baixa,0,nenhum,0,MUITO BAIXO,11,primavera,Sudeste_Montanhoso_Litoraneo
Z_0697_NOR,-5.85368,-60.00403,2023-03-20,225.4,26.5,82.0,3468.6,43.2,13.3,60.6,argiloso,urbano,alta,0,inundação,0,MÉDIO,3,outono,Norte_Amazonia
Z_0698_NOR,-7.47723,-72.78591,2024-09-19,377.6,22.9,91.3,298.5,119.6,16.6,65.8,arenoso,floresta,baixa,0,inundação,0,BAIXO,9,primavera,Norte_Amazonia
Z_0699_NOR,1.96982,-55.242,2023-06-22,176.7,26.4,99.6,4491.3,20.1,12.8,63.8,arenoso,area_umida,baixa,0,nenhum,0,MUITO BAIXO,6,inverno,Norte_Amazonia
Z_0700_SUL,-25.1353,-53.32394,2024-08-09,162.7,14.0,61.60571854751669,714.5,75.4,39.9,13.6,argiloso,floresta,baixa,0,deslizamento,0,MÉDIO,8,inverno,Sul_Campos_Planalto
Z_0701_CEN,-19.94329,-54.54984,2023-01-20,199.2,23.3,57.3,17.3,139.0,11.1,22.1,latossolo,floresta,media,0,inundação,0,BAIXO,1,verao,CentroOeste_Cerrado_Pantanal
Z_0702_NOR,-10.60578,-41.02825,2024-08-17,14.3,34.4,33.26130881604387,441.8,108.7,13.1,17.2,arenoso,rural,media,0,incêndio,1,MÉDIO,8,inverno,Nordeste_Sertao
Z_0703_NOR,-7.40282,-44.07543,2023-09-18,81.4,39.2,36.8,400.3,898.5,28.6,2.0,arenoso,rural,baixa,0,incêndio,0,BAIXO,9,primavera,Nordeste_Sertao
Z_0704_NOR,-6.98309,-45.84671,2024-11-07,26.6,31.9,32.8,475.8,918.9,27.1,20.2,arenoso,rural,media,0,seca,0,BAIXO,11,primavera,Nordeste_Sertao
Z_0705_CEN,-21.36967,-48.58162,2023-07-18,1.1,36.7,29.682778427203495,460.8,930.6,13.4,26.2,arenoso,floresta,baixa,0,incêndio,0,MÉDIO,7,inverno,CentroOeste_Cerrado_Pantanal
Z_0706_NOR,4.48369,-59.07754,2024-11-19,298.5,35.9,96.2,3065.3,474.2,6.6,11.3,argiloso,floresta,baixa,0,incêndio,0,BAIXO,11,primavera,Norte_Amazonia
Z_0707_NOR,-9.58068,-43.24254,2024-10-24,94.8,30.3,51.9,120.2,665.7,12.1,21.1,arenoso,rural,baixa,0,seca,0,BAIXO,10,primavera,Nordeste_Sertao
Z_0708_SUL,-24.92633,-48.33234,2023-05-24,115.9,23.0,72.1,1184.7,1227.6,0.5,24.7,organico,urbano,alta,0,nenhum,0,MUITO BAIXO,5,outono,Sul_Campos_Planalto
Z_0709_SUD,-20.76855,-40.18176,2024-05-18,317.9,30.4,74.2,3252.5,2188.8,31.0,23.2,organico,floresta,media,0,deslizamento,1,MÉDIO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_0710_NOR,-5.39768,-48.11405,2024-07-16,250.3,34.3,93.1,649.6,382.6,17.6,56.2,argiloso,floresta,baixa,0,vendaval,1,MÉDIO,7,inverno,Norte_Amazonia
Z_0711_SUL,-25.36049,-50.11343,2024-07-27,183.3,12.9,30.835733011849825,3709.8,59.8,21.9,19.1,organico,pastagem,alta,0,nenhum,0,MUITO BAIXO,7,inverno,Sul_Campos_Planalto
Z_0712_SUD,-21.03474,-41.58596,2024-06-24,328.1,24.7,54.347305718604545,170.8,1885.6,19.0,23.5,organico,rural,alta,0,inundação,0,BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_0713_CEN,-12.9623,-51.9139,2023-03-15,154.9,36.8,69.2,31.1,710.5,11.8,15.5,latossolo,area_umida,baixa,0,incêndio,0,BAIXO,3,outono,CentroOeste_Cerrado_Pantanal
Z_0714_CEN,-5.65333,-59.94606,2024-07-03,23.9,29.0,10.0,256.2,1077.9,13.2,8.1,argiloso,area_umida,media,0,nenhum,0,MUITO BAIXO,7,inverno,CentroOeste_Cerrado_Pantanal
Z_0715_SUL,-31.75376,-53.34718,2023-09-07,135.8,22.1,84.0,2535.8,432.3,37.6,14.4,argiloso,floresta,baixa,0,nenhum,0,MUITO BAIXO,9,primavera,Sul_Campos_Planalto
Z_0716_NOR,-11.476,-44.67869,2023-03-04,99.1,21.9,38.1,369.5,437.4,19.2,8.3,argiloso_seco,rural,baixa,0,incêndio,0,BAIXO,3,outono,Nordeste_Sertao
Z_0717_NOR,-1.28516,-66.13132,2023-03-12,237.7,29.0,88.2,2593.2,126.0,14.9,42.1,organico,floresta,baixa,0,nenhum,0,MUITO BAIXO,3,outono,Norte_Amazonia
Z_0718_SUD,-20.52544,-39.09199,2023-02-18,339.9,15.3,56.5,3668.9,2251.1,45.3,6.9,rochoso,urbano,alta,0,deslizamento,0,BAIXO,2,verao,Sudeste_Montanhoso_Litoraneo
Z_0719_NOR,4.14381,-48.33402,2023-10-27,374.1,28.6,98.0,727.9,261.4,19.0,49.7,organico,area_umida,baixa,0,inundação,0,BAIXO,10,primavera,Norte_Amazonia
Z_0720_NOR,-7.83451,-37.89991,2024-08-09,10.8,24.9,52.6588538435164,120.6,995.6,18.8,26.0,rochoso,pastagem,media,0,nenhum,0,MUITO BAIXO,8,inverno,Nordeste_Sertao
Z_0721_NOR,1.31701,-69.29875,2023-09-28,288.1,31.7,83.4,4572.1,103.3,0.2,25.6,organico,area_umida,baixa,0,inundação,0,MÉDIO,9,primavera,Norte_Amazonia
Z_0722_SUD,-22.65516,-48.36093,2023-11-15,145.7,34.1,65.8,4916.9,1012.7,30.1,9.0,argiloso,floresta,baixa,0,nenhum,0,MUITO BAIXO,11,primavera,Sudeste_Montanhoso_Litoraneo
Z_0723_NOR,-17.11849,-37.10427,2024-01-28,80.1,22.0,52.3,334.3,722.3,2.7,21.7,argiloso_seco,rural,alta,0,incêndio,0,BAIXO,1,verao,Nordeste_Sertao
Z_0724_NOR,-11.11588,-40.45771,2024-12-10,58.3,24.8,37.0,341.0,327.3,16.0,26.5,arenoso,rural,alta,0,incêndio,0,BAIXO,12,verao,Nordeste_Sertao
Z_0725_SUD,-21.47604,-43.4507,2024-04-19,263.5,30.8,72.7,4073.6,342.2,39.5,9.4,organico,rural,alta,0,deslizamento,1,ALTO,4,outono,Sudeste_Montanhoso_Litoraneo
Z_0726_SUL,-30.44008,-56.34004,2024-02-07,224.6,30.9,52.8,1654.8,1426.3,17.7,26.5,organico,urbano,alta,0,nenhum,0,MUITO BAIXO,2,verao,Sul_Campos_Planalto
Z_0727_CEN,-5.96103,-54.49236,2024-12-09,82.5,20.7,60.0,74.9,336.3,19.6,0.3,argiloso,pastagem,media,0,nenhum,0,MUITO BAIXO,12,verao,CentroOeste_Cerrado_Pantanal
Z_0728_SUD,-21.56073,-44.60808,2023-12-15,277.8,17.9,62.8,686.4,2058.3,6.1,16.6,argiloso,floresta,media,0,deslizamento,0,BAIXO,12,verao,Sudeste_Montanhoso_Litoraneo
Z_0729_NOR,-9.28937,-44.27781,2024-04-19,43.7,41.8,20.2,403.6,131.8,8.7,20.2,arenoso,rural,media,0,incêndio,0,BAIXO,4,outono,Nordeste_Sertao
Z_0730_NOR,-0.70595,-63.61454,2023-11-23,231.4,35.6,92.2,2081.9,113.8,12.1,30.6,argiloso,rural,baixa,0,inundação,0,BAIXO,11,primavera,Norte_Amazonia
Z_0731_SUD,-19.22559,-48.74667,2023-09-15,203.7,30.9,86.8,3167.6,1984.0,40.1,0.8,organico,pastagem,alta,1,deslizamento,1,ALTO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_0732_CEN,-8.41612,-52.00766,2023-01-27,65.7,26.3,50.0,13.9,239.7,3.2,24.5,arenoso,rural,alta,0,nenhum,0,MUITO BAIXO,1,verao,CentroOeste_Cerrado_Pantanal
Z_0733_CEN,-22.19037,-50.96866,2023-04-21,162.8,33.2,59.1,56.2,182.4,22.8,1.6,argiloso,rural,alta,0,nenhum,0,MUITO BAIXO,4,outono,CentroOeste_Cerrado_Pantanal
Z_0734_NOR,-5.53021,-65.13509,2024-03-28,448.7,27.2,71.0,1670.1,293.8,11.3,47.1,arenoso,rural,baixa,0,inundação,0,BAIXO,3,outono,Norte_Amazonia
Z_0735_NOR,-11.8271,-40.71059,2023-12-29,64.7,33.0,20.9,410.7,124.9,0.2,12.1,arenoso,pastagem,baixa,0,nenhum,0,MUITO BAIXO,12,verao,Nordeste_Sertao
Z_0736_NOR,-8.81407,-71.05007,2023-01-22,316.4,37.3,77.2,3741.2,185.7,11.0,46.4,arenoso,urbano,alta,0,nenhum,0,MUITO BAIXO,1,verao,Norte_Amazonia
Z_0737_SUL,-30.42514,-53.26474,2024-06-28,217.3,31.7,45.44268524350176,4459.6,211.0,7.7,25.2,argiloso,urbano,alta,0,vendaval,0,BAIXO,6,inverno,Sul_Campos_Planalto
Z_0738_NOR,3.24103,-63.4743,2023-03-10,173.1,30.0,83.0,3211.4,174.5,19.4,21.7,argiloso,area_umida,media,0,nenhum,0,MUITO BAIXO,3,outono,Norte_Amazonia
Z_0739_SUD,-18.99003,-49.6148,2024-02-16,314.8,20.1,77.5,3118.8,2099.1,23.7,26.7,argiloso,floresta,media,0,vendaval,0,BAIXO,2,verao,Sudeste_Montanhoso_Litoraneo
Z_0740_SUD,-20.88857,-46.04161,2024-02-14,210.6,30.0,82.4,4252.1,64.0,34.8,24.8,organico,pastagem,alta,0,deslizamento,0,MÉDIO,2,verao,Sudeste_Montanhoso_Litoraneo
